date.time,stream,PAR_umol_s_m2_Avg,WaterDep,average.water.etmp,number.of.strokes
2012-04-28 12:00,WS08,10.13319,0.07433965,10.49,42
2012-04-29 12:00,WS08,8.813628,0.07582624,10.95,44
2012-04-30 12:00,WS08,6.538101,0.08155359,11.53,53
2012-05-01 12:00,WS08,4.531069,0.07729064,11.66,46
2012-05-02 12:00,WS08,4.318415,0.07774204,11.9,47
2012-05-03 12:00,WS08,5.124749,0.07025834,12,36
2012-05-04 12:00,WS08,2.266134,0.06921403,11.88,35
2012-05-05 12:00,WS08,3.793187,0.06536765,11.99,30
2012-05-06 12:00,WS08,3.593832,0.06306909,12.02,28
2012-05-07 12:00,WS08,3.451542,0.07204756,12.23,39
2012-05-08 12:00,WS08,3.728822,0.07912035,12.36,49
2012-05-09 12:00,WS08,1.685307,0.07303917,12.11,40
2012-05-10 12:00,WS08,2.663158,0.06720714,11.08,33
2012-05-11 12:00,WS08,2.66175,0.06579296,10.73,31
2012-05-12 12:00,WS08,1.155551,0.05773183,10.94,22
2012-05-13 12:00,WS08,1.439142,0.07967255,10.88,50
2012-05-14 12:00,WS08,2.951983,0.08141516,11.13,53
2012-05-15 12:00,WS08,3.293453,0.0737781,11.33,41
2012-05-16 12:00,WS08,3.27642,0.06758513,11.44,34
2012-05-17 12:00,WS08,3.553719,0.06575032,11.56,31
2012-05-18 12:00,WS08,3.110706,0.0649909,11.63,30
2012-05-19 12:00,WS08,3.311074,0.06379754,11.72,29
2012-05-20 12:00,WS08,2.124348,0.06437655,11.76,29
2012-05-21 12:00,WS08,1.732494,0.06848253,11.83,34
2012-05-22 12:00,WS08,2.153201,0.06813221,11.77,34
2012-05-23 12:00,WS08,2.122562,0.06503269,11.68,30
2012-05-24 12:00,WS08,2.947744,0.06808183,11.89,34
2012-05-25 12:00,WS08,1.461565,0.08685131,12.32,62
2012-05-26 12:00,WS08,1.455551,0.0776419,12.64,47
2012-05-27 12:00,WS08,2.501479,0.07693692,12.88,46
2012-05-28 12:00,WS08,1.69041,0.07758459,12.93,46
2012-05-29 12:00,WS08,1.686587,0.07843183,12.96,48
2012-05-30 12:00,WS08,2.215286,0.07699396,12.92,46
2012-05-31 12:00,WS08,2.261711,0.05287032,12.72,18
2012-06-01 12:00,WS08,1.055767,0.06592476,13.01,31
2012-06-02 12:00,WS08,1.712023,0.06068451,11.83,25
2012-06-03 12:00,WS08,1.965722,0.06067234,11.87,26
2012-06-04 12:00,WS08,2.759823,0.06525866,12.42,31
2012-06-05 12:00,WS08,2.362457,0.07239351,12.36,39
2012-06-06 12:00,WS08,2.357543,0.06144963,12.15,26
2012-06-07 12:00,WS08,1.846693,0.05810917,12.11,23
2012-06-08 12:00,WS08,1.818219,0.05537384,12.3,21
2012-06-09 12:00,WS08,1.498705,0.05516378,12.46,20
2012-06-10 12:00,WS08,1.179517,0.05692222,12.3,22
2012-06-11 12:00,WS08,1.131129,0.0715282,12.89,38
2012-06-12 12:00,WS08,1.66638,0.06770477,13.14,33
2012-06-13 12:00,WS08,1.23927,0.05972487,13.2,24
2012-06-14 12:00,WS08,2.208184,0.06024842,13.22,25
2012-06-15 12:00,WS08,0.6139016,0.05851138,13.08,23
2012-06-16 12:00,WS08,1.680058,0.07244468,12.97,39
2012-06-17 12:00,WS08,2.02744,0.0722102,12.94,39
2012-06-18 12:00,WS08,1.741206,0.07196508,13.12,39
2012-06-19 12:00,WS08,1.577354,0.07101066,13.22,37
2012-06-20 12:00,WS08,1.603022,0.07082371,13.4,37
2012-06-21 12:00,WS08,1.44619,0.07273162,13.62,40
2012-06-22 12:00,WS08,1.284439,0.07162725,13.77,38
2012-06-23 12:00,WS08,1.310776,0.08059473,13.99,52
2012-06-24 12:00,WS08,2.330713,0.07812507,14.11,47
2012-06-25 12:00,WS08,1.744737,0.08124227,14.16,52
2012-06-26 12:00,WS08,1.374175,0.08444657,14.01,58
2012-06-27 12:00,WS08,1.258388,0.07878262,13.36,48
2012-06-28 12:00,WS08,1.611217,0.07723778,13.56,46
2012-06-29 12:00,WS08,1.552514,0.08149766,14.08,53
2012-06-30 12:00,WS08,1.527345,0.08650142,14.7,62
2012-07-01 12:00,WS08,1.768533,0.09360614,14.98,75
2012-07-02 12:00,WS08,2.733599,0.1013036,14.85,91
2012-07-03 12:00,WS08,1.569443,0.09695565,14.79,82
2012-07-04 12:00,WS08,2.222061,0.09642078,14.53,80
2012-07-05 12:00,WS08,1.324797,0.09535439,14.79,78
2012-07-06 12:00,WS08,0.9250849,0.09552513,14.67,78
2012-07-07 12:00,WS08,1.173322,0.0954733,14.72,38
2012-07-08 12:00,WS08,2.426286,0.09900326,15.02,41
2012-07-09 12:00,WS08,1.016152,0.1009573,15.18,44
2012-07-10 12:00,WS08,1.69777,0.0961361,14.98,39
2012-07-11 12:00,WS08,2.1036,0.09422146,14.55,37
2012-07-12 12:00,WS08,1.178977,0.09665544,14.56,40
2012-07-13 12:00,WS08,1.737353,0.1263653,14.77,77
2012-07-14 12:00,WS08,0.4589601,NA,15.31,58
2012-07-15 12:00,WS08,2.13708,NA,15.16,58
2012-07-16 12:00,WS08,2.073234,NA,15.02,58
2012-07-17 12:00,WS08,1.899683,NA,15.07,59
2012-07-18 12:00,WS08,2.302441,NA,15.28,58
2012-07-19 12:00,WS08,2.91748,NA,15.28,58
2012-07-20 12:00,WS08,0.7296428,NA,15.33,58
2012-07-21 12:00,WS08,0.5970301,NA,15.25,58
2012-07-22 12:00,WS08,3.104087,NA,15.16,59
2012-07-23 12:00,WS08,4.962876,NA,15.12,58
2012-07-24 12:00,WS08,6.057292,NA,15.27,58
2012-07-25 12:00,WS08,1.232247,NA,15.36,58
2012-07-26 12:00,WS08,1.874374,NA,15.35,58
2012-07-27 12:00,WS08,1.803494,NA,15.47,59
2012-07-28 12:00,WS08,1.736489,NA,15.27,58
2012-07-29 12:00,WS08,1.486572,NA,14.96,58
2012-07-30 12:00,WS08,2.036669,NA,14.92,58
2012-07-31 12:00,WS08,0.409279,NA,15.56,58
2012-08-01 12:00,WS08,2.403469,NA,15.19,58
2012-08-02 12:00,WS08,1.505127,NA,15,58
2012-08-03 12:00,WS08,1.913877,NA,15.07,58
2012-08-04 12:00,WS08,1.901328,NA,15.27,58
2012-08-05 12:00,WS08,1.439637,NA,15.12,58
2012-08-06 12:00,WS08,1.983184,NA,14.97,58
2012-08-07 12:00,WS08,1.524228,NA,15.05,58
2012-08-08 12:00,WS08,2.625499,NA,15.04,58
2012-08-09 12:00,WS08,2.220581,NA,15.07,58
2012-08-10 12:00,WS08,2.021935,NA,15.05,58
2012-08-11 12:00,WS08,1.288655,NA,14.81,58
2012-08-12 12:00,WS08,2.385244,NA,14.36,58
2012-08-13 12:00,WS08,2.064847,NA,14.17,58
2012-08-14 12:00,WS08,2.300591,NA,14.05,58
2012-08-15 12:00,WS08,2.445736,NA,14.17,58
2012-08-16 12:00,WS08,2.101963,NA,14.01,58
2012-08-17 12:00,WS08,1.620281,NA,14.07,58
2012-08-18 12:00,WS08,1.741712,NA,14.01,58
2012-08-19 12:00,WS08,2.033189,NA,14.08,58
2012-08-20 12:00,WS08,2.104692,NA,13.7,58
2012-08-21 12:00,WS08,2.622131,NA,13.54,58
2012-08-22 12:00,WS08,2.521154,NA,13.46,58
2012-08-23 12:00,WS08,2.57898,NA,13.56,58
2012-08-24 12:00,WS08,1.609063,NA,13.65,58
2012-08-25 12:00,WS08,2.369959,NA,13.59,58
2012-08-26 12:00,WS08,2.004644,NA,13.69,58
2012-08-27 12:00,WS08,1.028179,NA,13.87,58
2012-08-28 12:00,WS08,1.00852,NA,13.98,58
2012-08-29 12:00,WS08,0.9757693,NA,13.95,58
2012-08-30 12:00,WS08,2.200935,NA,14.41,58
2012-08-31 12:00,WS08,1.588078,NA,14.44,58
2012-09-01 12:00,WS08,1.883319,NA,14.55,58
2012-09-02 12:00,WS08,0.9397294,NA,14.63,58
2012-09-03 12:00,WS08,3.12267,NA,14.87,58
2012-09-04 12:00,WS08,1.812371,NA,14.97,58
2012-09-05 12:00,WS08,2.497813,NA,14.94,58
2012-09-06 12:00,WS08,2.28003,NA,14.8,58
2012-09-07 12:00,WS08,2.709556,NA,14.55,58
2012-09-08 12:00,WS08,2.556046,NA,14.6,58
2012-09-09 12:00,WS08,2.021322,NA,13.3,58
2012-09-10 12:00,WS08,2.716571,NA,12.93,58
2012-09-11 12:00,WS08,3.896635,NA,12.85,58
2012-09-12 12:00,WS08,4.65533,NA,12.89,58
2012-09-13 12:00,WS08,3.456701,NA,12.69,58
2012-09-14 12:00,WS08,4.271616,NA,12.52,58
2012-09-15 12:00,WS08,2.98893,NA,12.66,58
2012-09-16 12:00,WS08,3.481256,NA,12.87,58
2012-09-17 12:00,WS08,3.148304,NA,13.1,58
2012-09-18 12:00,WS08,1.748226,NA,14.14,58
2012-09-19 12:00,WS08,3.197954,NA,13.07,58
2012-09-20 12:00,WS08,3.488359,NA,13.02,58
2012-09-21 12:00,WS08,2.659253,NA,12.93,58
2012-09-22 12:00,WS08,2.699638,NA,12.96,58
2012-09-23 12:00,WS08,2.583092,NA,12.39,58
2012-09-24 12:00,WS08,2.766628,NA,11.24,58
2012-09-25 12:00,WS08,3.279155,NA,11.37,58
2012-09-26 12:00,WS08,3.64119,NA,11.91,58
2012-09-27 12:00,WS08,2.79734,NA,12.17,58
2012-09-28 12:00,WS08,2.973095,NA,12.41,58
2012-09-29 12:00,WS08,2.653243,NA,12.62,58
2012-09-30 12:00,WS08,2.349771,NA,12.37,58
2012-10-01 12:00,WS08,3.456155,NA,12.64,58
2012-10-02 12:00,WS08,3.103001,NA,13.18,58
2012-10-03 12:00,WS08,3.141215,NA,12.68,58
2012-10-04 12:00,WS08,2.712198,NA,12.25,58
2012-10-05 12:00,WS08,3.238918,NA,12.07,58
2012-10-06 12:00,WS08,4.875297,NA,12.12,58
2012-10-07 12:00,WS08,6.189641,NA,12.09,58
2012-10-08 12:00,WS08,8.287335,NA,11.22,58
2012-10-09 12:00,WS08,6.48648,NA,10.43,58
2012-10-10 12:00,WS08,7.11449,NA,10.33,58
2012-10-11 12:00,WS08,11.15611,NA,10.02,58
2012-10-12 12:00,WS08,11.05305,NA,10.38,58
2012-10-13 12:00,WS08,6.283416,NA,10.7,58
2012-10-14 12:00,WS08,14.00273,NA,10.59,58
2012-10-15 12:00,WS08,21.78164,NA,11.18,58
2012-10-16 12:00,WS08,11.98288,NA,10.33,58
2012-10-17 12:00,WS08,12.03837,NA,10.18,58
2012-10-18 12:00,WS08,8.059072,NA,10.34,58
2012-10-19 12:00,WS08,10.51501,NA,9.93,58
2012-10-20 12:00,WS08,34.56794,NA,9.58,58
2012-10-21 12:00,WS08,17.27994,NA,9.58,58
2012-10-22 12:00,WS08,11.32258,NA,9.99,58
2012-10-23 12:00,WS08,11.32861,NA,10.24,58
2012-10-24 12:00,WS08,12.35752,NA,10.35,58
2012-10-25 12:00,WS08,16.68311,NA,10.48,58
2012-10-26 12:00,WS08,9.770769,NA,10.86,58
2012-10-27 12:00,WS08,12.09218,NA,10.92,58
2012-10-28 12:00,WS08,10.05147,NA,10.62,58
2012-10-29 12:00,WS08,41.44014,NA,9.04,58
2012-10-30 12:00,WS08,18.809,NA,7.996,58
2012-10-31 12:00,WS08,40.91567,NA,7.65,58
2012-11-01 12:00,WS08,23.82516,NA,7.364,58
2012-11-02 12:00,WS08,30.52304,NA,7.721,58
2012-11-03 12:00,WS08,26.72275,NA,8.09,58
2012-11-04 12:00,WS08,18.71575,NA,9.04,58
2012-11-05 12:00,WS08,33.73089,NA,8.28,58
2012-11-06 12:00,WS08,41.18439,NA,7.914,58
2012-11-07 12:00,WS08,155.4567,NA,7.775,58
2012-11-08 12:00,WS08,259.5942,NA,7.424,58
2012-11-09 12:00,WS08,45.63995,NA,7.391,58
2012-11-10 12:00,WS08,30.21111,NA,7.649,58
2012-11-11 12:00,WS08,28.39517,NA,8.17,58
2012-11-12 12:00,WS08,15.0683,NA,8.98,58
2012-11-13 12:00,WS08,150.354,NA,8.34,58
2012-11-14 12:00,WS08,131.1621,NA,7.482,58
2012-11-15 12:00,WS08,135.2884,NA,7.879,58
2012-11-16 12:00,WS08,68.0261,NA,7.686,58
2012-11-17 12:00,WS08,48.57477,NA,7.34,58
2012-11-18 12:00,WS08,32.5095,NA,7.222,58
2012-11-19 12:00,WS08,27.38858,NA,7.67,58
2012-11-20 12:00,WS08,55.0406,NA,8,58
2012-11-21 12:00,WS08,66.76277,NA,7.997,58
2012-11-22 12:00,WS08,57.09891,NA,7.914,58
2012-11-23 12:00,WS08,35.56717,NA,7.74,58
2012-11-24 12:00,WS08,46.8696,NA,6.879,58
2012-11-25 12:00,WS08,38.18719,NA,5.934,58
2012-11-26 12:00,WS08,38.63073,NA,6.019,58
2012-11-27 12:00,WS08,16.26652,NA,6.867,58
2012-11-28 12:00,WS08,191.0618,NA,6.577,58
2012-11-29 12:00,WS08,144.7778,NA,6.038,58
2012-11-30 12:00,WS08,52.29218,NA,5.966,58
2012-12-01 12:00,WS08,26.97094,NA,6.34,58
2012-12-02 12:00,WS08,47.05326,NA,7.063,58
2012-12-03 12:00,WS08,42.83115,NA,7.265,58
2012-12-04 12:00,WS08,35.79467,NA,7.619,58
2012-12-05 12:00,WS08,28.02642,NA,8.13,58
2012-12-06 12:00,WS08,25.43604,NA,8.03,58
2012-12-07 12:00,WS08,21.1338,NA,7.954,58
2012-12-08 12:00,WS08,20.91753,NA,8.15,58
2012-12-09 12:00,WS08,14.68602,NA,8.45,58
2012-12-10 12:00,WS08,25.90051,NA,8.75,58
2012-12-11 12:00,WS08,23.8278,NA,7.738,58
2012-12-12 12:00,WS08,18.1483,NA,6.973,58
2012-12-13 12:00,WS08,20.10768,NA,6.552,58
2012-12-14 12:00,WS08,20.14268,NA,6.188,58
2012-12-15 12:00,WS08,29.42988,NA,6.274,58
2012-12-16 12:00,WS08,18.63854,NA,6.867,58
2012-12-17 12:00,WS08,14.24154,NA,6.829,58
2012-12-18 12:00,WS08,22.34057,NA,6.546,58
2012-12-19 12:00,WS08,14.00659,NA,5.945,58
2012-12-20 12:00,WS08,15.71094,NA,6.43,58
2012-12-21 12:00,WS08,27.05351,NA,4.766,58
2012-12-22 12:00,WS08,19.01651,NA,3.625,58
2012-12-23 12:00,WS08,15.85467,NA,3.831,58
2012-12-24 12:00,WS08,7.392177,NA,4.202,58
2012-12-25 12:00,WS08,31.64097,NA,4.703,58
2012-12-26 12:00,WS08,11.85966,NA,5.124,58
2012-12-27 12:00,WS08,31.36844,NA,3.919,58
2012-12-28 12:00,WS08,29.88763,NA,4.094,58
2012-12-29 12:00,WS08,31.41201,NA,4.152,58
2012-12-30 12:00,WS08,18.02102,NA,3.283,58
2012-12-31 12:00,WS08,15.20242,NA,3.312,58
2013-01-01 12:00,WS08,15.23979,NA,3.787,58
2013-01-02 12:00,WS08,22.90709,NA,4.226,58
2013-01-03 12:00,WS08,46.78762,NA,4.433,58
2013-01-04 12:00,WS08,16.68736,NA,3.647,58
2013-01-05 12:00,WS08,1.898108,NA,3.325,58
2013-01-06 12:00,WS08,12.53306,NA,3.912,58
2013-01-07 12:00,WS08,14.22604,NA,3.468,58
2013-01-08 12:00,WS08,15.31621,NA,3.515,58
2013-01-09 12:00,WS08,7.014025,NA,4.534,58
2013-01-10 12:00,WS08,10.43313,NA,5.234,58
2013-01-11 12:00,WS08,8.54514,NA,5.855,58
2013-01-12 12:00,WS08,18.89969,NA,6.697,59
2013-01-13 12:00,WS08,7.971755,NA,7.411,58
2013-01-14 12:00,WS08,10.49182,NA,7.931,58
2013-01-15 12:00,WS08,12.31504,NA,8.06,58
2013-01-16 12:00,WS08,12.65547,NA,8.02,58
2013-01-17 12:00,WS08,7.679048,NA,7.843,59
2013-01-18 12:00,WS08,36.83192,NA,5.728,58
2013-01-19 12:00,WS08,55.93016,NA,5.275,58
2013-01-20 12:00,WS08,41.63641,NA,5.35,58
2013-01-21 12:00,WS08,69.79542,NA,5.122,58
2013-01-22 12:00,WS08,33.61715,NA,3.499,59
2013-01-23 12:00,WS08,27.27186,-0.1524,3.313,58
2013-01-24 12:00,WS08,12.97156,-0.1524,3.637,58
2013-01-25 12:00,WS08,5.47092,-0.1524,2.602,58
2013-01-26 12:00,WS08,13.78278,-0.1524,3.625,58
2013-01-27 12:00,WS08,42.63579,-0.1524,3.74,59
2013-01-28 12:00,WS08,10.90645,-0.1524,4.604,58
2013-01-29 12:00,WS08,19.80319,-0.1524,5.549,58
2013-01-30 12:00,WS08,4.37696,-0.1524,7.102,58
2013-01-31 12:00,WS08,21.27426,-0.1524,4.393,58
2013-02-01 12:00,WS08,17.20432,-0.1524,3.487,59
2013-02-02 12:00,WS08,23.17482,-0.1524,3.277,58
2013-02-03 12:00,WS08,4.237871,-0.1524,3.033,58
2013-02-04 12:00,WS08,8.693252,-0.1524,3.244,58
2013-02-05 12:00,WS08,18.22324,-0.1524,3.689,58
2013-02-06 12:00,WS08,18.44954,-0.1524,3.852,59
2013-02-07 12:00,WS08,10.74271,-0.1524,4.144,58
2013-02-08 12:00,WS08,14.06666,-0.1524,4.444,58
2013-02-09 12:00,WS08,9.750072,-0.1524,3.721,58
2013-02-10 12:00,WS08,28.1484,-0.1524,3.934,58
2013-02-11 12:00,WS08,7.224784,-0.1524,4.56,59
2013-02-12 12:00,WS08,27.95453,-0.1524,4.341,58
2013-02-13 12:00,WS08,11.29716,-0.1524,4.606,58
2013-02-14 12:00,WS08,39.66822,-0.1524,3.678,58
2013-02-15 12:00,WS08,31.35251,-0.1524,3.843,58
2013-02-16 12:00,WS08,32.05754,-0.1524,3.5,59
2013-02-17 12:00,WS08,37.06975,-0.1524,2.425,58
2013-02-18 12:00,WS08,49.23932,-0.1524,2.442,58
2013-02-19 12:00,WS08,10.45512,-0.1524,2.616,58
2013-02-20 12:00,WS08,22.46524,-0.1524,2.302,58
2013-02-21 12:00,WS08,15.63635,-0.1524,2.694,59
2013-02-22 12:00,WS08,8.673111,-0.1524,2.682,58
2013-02-23 12:00,WS08,14.6952,-0.1524,3.419,58
2013-02-24 12:00,WS08,17.8439,-0.1524,3.546,58
2013-02-25 12:00,WS08,23.46406,-0.1524,3.519,58
2013-02-26 12:00,WS08,6.492597,-0.1524,3.514,59
2013-02-27 12:00,WS08,66.21936,-0.1524,3.213,58
2013-02-28 12:00,WS08,53.8125,-0.1524,3.153,58
2013-03-01 12:00,WS08,43.1881,-0.1524,2.793,58
2013-03-02 12:00,WS08,30.33343,-0.1524,2.715,58
2013-03-03 12:00,WS08,73.36937,-0.1524,1.86,58
2013-03-04 12:00,WS08,116.9687,-0.1524,1.65,58
2013-03-05 12:00,WS08,3.685789,-0.1524,2.42,58
2013-03-06 12:00,WS08,22.86492,-0.1524,1.931,58
2013-03-07 12:00,WS08,25.1677,0.05875314,2.046,11
2013-03-08 12:00,WS08,53.17144,0.05710232,2.438,11
2013-03-09 12:00,WS08,67.82368,0.05419812,2.78,10
2013-03-10 12:00,WS08,34.90501,0.05234503,3.464,8
2013-03-11 12:00,WS08,15.58216,0.05233239,4.317,9
2013-03-12 12:00,WS08,103.5471,0.06800632,4.356,17
2013-03-13 12:00,WS08,97.45633,0.05642457,3.509,11
2013-03-14 12:00,WS08,99.31946,0.05446468,2.503,9
2013-03-15 12:00,WS08,225.2226,0.05618539,3.075,11
2013-03-16 12:00,WS08,172.1776,0.05946562,4.336,12
2013-03-17 12:00,WS08,137.8526,0.05843172,4.895,12
2013-03-18 12:00,WS08,15.31075,0.05513432,5.424,10
2013-03-19 12:00,WS08,330.7724,0.06097699,4.817,13
2013-03-20 12:00,WS08,156.5918,0.05585774,3.865,10
2013-03-21 12:00,WS08,80.27274,0.05445014,2.94,10
2013-03-22 12:00,WS08,22.82125,0.05373625,2.763,9
2013-03-23 12:00,WS08,20.1126,0.05361766,3.394,9
2013-03-24 12:00,WS08,25.99933,0.07445396,3.845,21
2013-03-25 12:00,WS08,88.12054,0.0674055,2.92,16
2013-03-26 12:00,WS08,30.54011,0.06822705,2.448,16
2013-03-27 12:00,WS08,27.99966,0.06669264,2.314,15
2013-03-28 12:00,WS08,134.3568,0.06906532,2.538,18
2013-03-29 12:00,WS08,37.06439,0.06769173,3.036,16
2013-03-30 12:00,WS08,49.3634,0.06732669,3.744,16
2013-03-31 12:00,WS08,84.97782,0.08543421,4.39,29
2013-04-01 12:00,WS08,109.0643,0.07773775,4.812,23
2013-04-02 12:00,WS08,75.09596,0.07602549,4.452,22
2013-04-03 12:00,WS08,57.25882,0.07430876,4.61,21
2013-04-04 12:00,WS08,13.34224,0.07744197,4.123,23
2013-04-05 12:00,WS08,35.16642,0.07748242,4.416,31
2013-04-06 12:00,WS08,19.18958,0.06914913,4.279,23
2013-04-07 12:00,WS08,34.08337,0.0654773,4.809,20
2013-04-08 12:00,WS08,42.60058,0.06847525,5.712,22
2013-04-09 12:00,WS08,44.40802,0.08663189,6.468,41
2013-04-10 12:00,WS08,36.45807,0.0764108,6.919,29
2013-04-11 12:00,WS08,43.36998,0.07371341,7.728,28
2013-04-12 12:00,WS08,32.45771,0.1015041,7.876,60
2013-04-13 12:00,WS08,22.94392,0.08745837,6.878,41
2013-04-14 12:00,WS08,21.67268,0.08341126,6.858,37
2013-04-15 12:00,WS08,20.05573,0.0856297,7.113,39
2013-04-16 12:00,WS08,56.37377,0.07895783,7.504,32
2013-04-17 12:00,WS08,24.63058,0.07264398,8.11,26
2013-04-18 12:00,WS08,22.19899,0.09201491,8.39,47
2013-04-19 12:00,WS08,6.250212,0.1257418,9.07,102
2013-04-20 12:00,WS08,10.72497,0.1015531,6.429,60
2013-04-21 12:00,WS08,14.38469,0.09887873,6.274,56
2013-04-22 12:00,WS08,7.154899,0.08990489,6.351,45
2013-04-23 12:00,WS08,6.367538,0.09172587,6.547,47
2013-04-24 12:00,WS08,7.078148,0.1014006,7.489,60
2013-04-26 12:00,WS08,8.205626,0.09264252,6.453,48
2013-04-27 12:00,WS08,6.162663,0.09999724,7.265,58
2013-04-28 12:00,WS08,4.525044,0.1129217,6.976,78
2013-04-29 12:00,WS08,6.778777,0.1450087,7.187,0
2013-04-30 12:00,WS08,6.16485,0.138909,7.549,126
2013-05-01 12:00,WS08,12.12092,0.1243768,8.19,100
2013-05-02 12:00,WS08,6.879901,0.1155274,8.33,83
2013-05-03 12:00,WS08,5.69471,0.09379616,8.17,49
2013-05-04 12:00,WS08,4.79423,0.09688791,7.468,53
2013-05-05 12:00,WS08,5.72752,0.2015931,7.109,0
2013-05-06 12:00,WS08,11.90997,0.1577002,6.704,0
2013-05-07 12:00,WS08,45.65019,0.1344828,6.455,121
2013-05-08 12:00,WS08,14.38465,0.1257441,7.22,102
2013-05-09 12:00,WS08,14.19987,0.1195481,7.62,91
2013-05-10 12:00,WS08,16.68261,0.1143847,8.12,81
2013-05-11 12:00,WS08,67.52583,0.1137239,8.57,80
2013-05-12 12:00,WS08,58.21507,0.112032,8.12,76
2013-05-13 12:00,WS08,18.78243,0.1066455,6.883,68
2013-05-14 12:00,WS08,11.20023,0.1017402,6.822,61
2013-05-15 12:00,WS08,11.52064,0.09232002,7.873,47
2013-05-16 12:00,WS08,12.92068,0.08690006,8.59,41
2013-05-17 12:00,WS08,9.161355,0.08021156,8.91,33
2013-05-18 12:00,WS08,4.117801,0.08158644,9.35,35
2013-05-19 12:00,WS08,9.701287,0.1322032,9.76,116
2013-05-20 12:00,WS08,6.326754,0.07823862,9.39,32
2013-05-21 12:00,WS08,11.48831,0.08316308,9.77,36
2013-05-22 12:00,WS08,13.59503,0.1034919,10.04,63
2013-05-23 12:00,WS08,15.18805,0.137528,10.35,128
2013-05-24 12:00,WS08,64.71635,0.1132451,9.71,79
2013-05-25 12:00,WS08,11.24713,0.09804365,8.61,55
2013-05-26 12:00,WS08,10.66836,0.09040436,8.86,45
2013-05-27 12:00,WS08,11.52179,0.08712277,9.02,42
2013-05-28 12:00,WS08,12.45614,0.08686422,9.47,41
2013-05-29 12:00,WS08,12.83486,0.08165742,9.68,35
2013-05-30 12:00,WS08,12.55451,0.08268745,9.87,36
2013-05-31 12:00,WS08,16.45208,0.08039997,10.04,34
2013-06-01 12:00,WS08,17.70736,0.07457189,10.29,27
2013-06-02 12:00,WS08,16.69351,0.1450958,11.08,0
2013-06-03 12:00,WS08,15.50173,0.08854656,10.55,42
2013-06-04 12:00,WS08,13.69777,0.08226646,10.43,36
2013-06-05 12:00,WS08,12.41406,0.07012828,10.56,24
2013-06-06 12:00,WS08,8.045424,0.08137936,10.86,35
2013-06-07 12:00,WS08,8.147617,0.07049488,10.71,24
2013-06-08 12:00,WS08,10.03027,0.07572675,10.6,29
2013-06-09 12:00,WS08,8.532892,0.07593231,10.63,29
2013-06-10 12:00,WS08,7.601674,0.1450689,11.28,0
2013-06-11 12:00,WS08,7.061195,0.1121219,10.89,77
2013-06-12 12:00,WS08,7.344824,0.1003102,10.94,58
2013-06-13 12:00,WS08,9.564685,0.09666941,11.33,53
2013-06-14 12:00,WS08,21.23933,0.09840768,11.25,56
2013-06-15 12:00,WS08,56.06658,0.0958968,10.77,52
2013-06-16 12:00,WS08,21.10926,0.09574714,10.74,52
2013-06-17 12:00,WS08,21.11582,0.08863454,10.92,43
2013-06-18 12:00,WS08,21.46924,0.09508817,10.99,51
2013-06-19 12:00,WS08,17.47893,0.09869727,10.87,56
2013-06-20 12:00,WS08,16.12145,0.08673528,10.87,41
2013-06-21 12:00,WS08,19.93486,0.08219139,10.87,35
2013-06-22 12:00,WS08,17.79917,0.07752404,10.78,31
2013-06-23 12:00,WS08,16.89309,0.07865732,10.81,31
2013-06-24 12:00,WS08,11.63947,0.07661507,11.06,30
2013-06-25 12:00,WS08,16.55208,0.07665943,11.15,29
2013-06-26 12:00,WS08,17.72515,0.07162541,11.12,25
2013-06-27 12:00,WS08,14.47955,0.08001672,11.47,33
2013-06-28 12:00,WS08,14.09535,0.05657658,11.47,14
2013-06-29 12:00,WS08,22.05196,0.05821379,11.46,15
2013-06-30 12:00,WS08,12.67638,0.05323232,11.23,12
2013-07-01 12:00,WS08,10.73415,0.05729121,11.3,15
2013-07-02 12:00,WS08,9.500726,0.1102359,11.67,74
2013-07-03 12:00,WS08,17.24321,0.1075602,12.09,70
2013-07-04 12:00,WS08,18.98724,0.1106305,11.52,75
2013-07-05 12:00,WS08,16.25039,0.1278078,11.52,107
2013-07-06 12:00,WS08,15.88448,0.1619975,11.55,0
2013-07-07 12:00,WS08,16.10176,0.1434641,11.3,0
2013-07-08 12:00,WS08,14.30984,0.132838,10.88,118
2013-07-09 12:00,WS08,16.58756,0.1306711,11,112
2013-07-10 12:00,WS08,11.03362,0.124,11.08,99
2013-07-11 12:00,WS08,10.69734,0.1195288,11.14,90
2013-07-12 12:00,WS08,8.58153,0.1159399,11.13,84
2013-07-13 12:00,WS08,13.86171,0.1077976,11.1,70
2013-07-14 12:00,WS08,10.8072,0.1188972,11.17,89
2013-07-15 12:00,WS08,13.88485,0.1104504,11.37,74
2013-07-16 12:00,WS08,11.46317,0.1048778,11.4,65
2013-07-17 12:00,WS08,11.74645,0.09978645,11.65,57
2013-07-18 12:00,WS08,12.97664,0.09893785,11.66,56
2013-07-19 12:00,WS08,8.799989,0.09690381,11.75,54
2013-07-20 12:00,WS08,7.098248,0.09264591,11.8,47
2013-07-21 12:00,WS08,6.962043,0.09052533,11.76,45
2013-07-22 12:00,WS08,7.561469,0.08932108,11.75,43
2013-07-23 12:00,WS08,7.96339,0.08461864,11.77,38
2013-07-24 12:00,WS08,8.731404,0.08381514,11.77,37
2013-07-25 12:00,WS08,8.87882,0.08229944,11.77,36
2013-07-26 12:00,WS08,9.595268,0.08221036,11.68,35
